,,,,,,,,,,,Column Header,Database Field Type,Why it’s critical
,NAWIRI HAIR PRODUCTS - STOCK 2026,,,,,,,,,,Handle (Parent Name),String / Text,"Identifies that all these rows belong to the same product (e.g.,"
,,,,,,,,,,,,,brazilian-straight
Handle,Title,SKU,Hair_Type,Texture,Color,Length,Cost_Ksh,Retail_Ksh,Inventory,Image_URL,,,).
marley-twist-14inch,Marley Twist 14Inch,,MARLEY TWIST 14INCH,Twist,OT30,"14""",,,11,,,,
marley-twist-14inch,Marley Twist 14Inch,,MARLEY TWIST 14INCH,Twist,C14,"14""",,,10,,,,
marley-twist-14inch,Marley Twist 14Inch,,MARLEY TWIST 14INCH,Twist,OTGREY,"14""",,,9,,,,
marley-twist-18inch,Marley Twist 18Inch,,MARLEY TWIST 18INCH,Twist,1B,"18""",,,13,,,,
marley-twist-18inch,Marley Twist 18Inch,,MARLEY TWIST 18INCH,Twist,#30,"18""",,,3,,,,
marley-twist-18inch,Marley Twist 18Inch,,MARLEY TWIST 18INCH,Twist,OT30,"18""",,,17,,,,
marley-twist-18inch,Marley Twist 18Inch,,MARLEY TWIST 18INCH,Twist,C14,"18""",,,13,,,,
marley-twist-18inch,Marley Twist 18Inch,,MARLEY TWIST 18INCH,Twist,OT350,"18""",,,9,,,,
marley-twist-18inch,Marley Twist 18Inch,,MARLEY TWIST 18INCH,Twist,3T350,"18""",,,18,,,,
marley-twist-18inch,Marley Twist 18Inch,,MARLEY TWIST 18INCH,Twist,1B/27/613,"18""",,,16,,,,
marley-twist-18inch,Marley Twist 18Inch,,MARLEY TWIST 18INCH,Twist,1B/30/613,"18""",,,13,,,,
marley-twist-18inch,Marley Twist 18Inch,,MARLEY TWIST 18INCH,Twist,OTBUG,"18""",,,15,,,,
marley-twist-18inch,Marley Twist 18Inch,,MARLEY TWIST 18INCH,Twist,T30,"18""",,,5,,,,
marley-twist-18inch,Marley Twist 18Inch,,MARLEY TWIST 18INCH,Twist,T33,"18""",,,12,,,,
honey-twist-20inch,Honey Twist 20Inch,,HONEY TWIST 20INCH,Twist,1B,"20""",,,2,,,,
honey-twist-20inch,Honey Twist 20Inch,,HONEY TWIST 20INCH,Twist,OT33,"20""",,,10,,,,
honey-twist-20inch,Honey Twist 20Inch,,HONEY TWIST 20INCH,Twist,OT30,"20""",,,22,,,,
honey-twist-20inch,Honey Twist 20Inch,,HONEY TWIST 20INCH,Twist,C14,"20""",,,14,,,,
honey-twist-20inch,Honey Twist 20Inch,,HONEY TWIST 20INCH,Twist,C15,"20""",,,15,,,,
honey-twist-20inch,Honey Twist 20Inch,,HONEY TWIST 20INCH,Twist,#27,"20""",,,29,,,,
honey-twist-20inch,Honey Twist 20Inch,,HONEY TWIST 20INCH,Twist,#30,"20""",,,25,,,,
honey-twist-20inch,Honey Twist 20Inch,,HONEY TWIST 20INCH,Twist,#350,"20""",,,19,,,,
honey-twist-20inch,Honey Twist 20Inch,,HONEY TWIST 20INCH,Twist,#613,"20""",,,10,,,,
honey-twist-20inch,Honey Twist 20Inch,,HONEY TWIST 20INCH,Twist,BUG,"20""",,,10,,,,
honey-twist-20inch,Honey Twist 20Inch,,HONEY TWIST 20INCH,Twist,#24,"20""",,,18,,,,
honey-twist-20inch,Honey Twist 20Inch,,HONEY TWIST 20INCH,Twist,TBUG,"20""",,,4,,,,
honey-twist-14inch,Honey Twist 14Inch,,HONEY TWIST 14INCH,Twist,1B,"14""",,,6,,,,
honey-twist-14inch,Honey Twist 14Inch,,HONEY TWIST 14INCH,Twist,#33,"14""",,,12,,,,
honey-twist-14inch,Honey Twist 14Inch,,HONEY TWIST 14INCH,Twist,#30,"14""",,,15,,,,
honey-twist-14inch,Honey Twist 14Inch,,HONEY TWIST 14INCH,Twist,BUG,"14""",,,15,,,,
honey-twist-14inch,Honey Twist 14Inch,,HONEY TWIST 14INCH,Twist,B29,"14""",,,17,,,,
honey-twist-14inch,Honey Twist 14Inch,,HONEY TWIST 14INCH,Twist,OT33,"14""",,,34,,,,
honey-twist-14inch,Honey Twist 14Inch,,HONEY TWIST 14INCH,Twist,C14,"14""",,,18,,,,
honey-twist-14inch,Honey Twist 14Inch,,HONEY TWIST 14INCH,Twist,C15,"14""",,,20,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,1B,"24""",,,29,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,#24,"24""",,,15,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,#27,"24""",,,22,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,#30,"24""",,,26,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,#350,"24""",,,22,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,#33,"24""",,,19,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,BUG,"24""",,,20,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,OTBUG,"24""",,,11,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,TBUG,"24""",,,13,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,T350,"24""",,,23,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,OT350,"24""",,,16,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,OTGREEN,"24""",,,14,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,OT30/27,"24""",,,10,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,OT33/3O,"24""",,,13,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,GINGER,"24""",,,29,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,P30/33,"24""",,,19,,,,
